,func,input,result
286,Ratio of plus ones to total,(292),0.7015791476407914
287,Ratio of minus ones to total,(292),0.002378234398782344
290,Ratio of plus ones to total,(296),0.8847031963470319
291,Ratio of minus ones to total,(296),0.004627915586819697
294,Ratio of plus ones to total,(300),1.4195945945945947
295,Ratio of minus ones to total,(300),0.011036036036036036
298,Ratio of plus ones to total,(304),0.9958576998050682
299,Ratio of minus ones to total,(304),0.005604288499025342
302,Ratio of plus ones to total,(308),0.8776201868307132
303,Ratio of minus ones to total,(308),0.00754727728411939
306,Ratio of plus ones to total,(312),1.5068265068265068
307,Ratio of minus ones to total,(312),0.017343767343767344
310,Ratio of plus ones to total,(316),0.6471113274910744
311,Ratio of minus ones to total,(316),0.0020285621551444336
314,Ratio of plus ones to total,(320),1.0624752768987342
315,Ratio of minus ones to total,(320),0.006551621835443037
318,Ratio of plus ones to total,(324),0.9344993141289438
319,Ratio of minus ones to total,(324),0.0028577960676726107
322,Ratio of plus ones to total,(328),0.7947530864197531
323,Ratio of minus ones to total,(328),0.0037639265281541705
326,Ratio of plus ones to total,(332),0.6152659418160447
327,Ratio of minus ones to total,(332),0.0018366147516896856
330,Ratio of plus ones to total,(336),1.7283419391853128
331,Ratio of minus ones to total,(336),0.017928858290304075
334,Ratio of plus ones to total,(340),0.8322391456582633
335,Ratio of minus ones to total,(340),0.006346288515406163
338,Ratio of plus ones to total,(344),0.7563025210084033
339,Ratio of minus ones to total,(344),0.003419972640218878
342,Ratio of plus ones to total,(348),1.0108784893267653
343,Ratio of minus ones to total,(348),0.006802039179745676
346,Ratio of plus ones to total,(352),0.8374150992685476
347,Ratio of minus ones to total,(352),0.004734848484848485
350,Ratio of plus ones to total,(356),0.5729698672114403
351,Ratio of minus ones to total,(356),0.0015960163432073545
354,Ratio of plus ones to total,(360),1.417498959633791
355,Ratio of minus ones to total,(360),0.015605493133583021
358,Ratio of plus ones to total,(364),0.7272588522588522
359,Ratio of minus ones to total,(364),0.005341880341880342
362,Ratio of plus ones to total,(368),0.8087021673978196
363,Ratio of minus ones to total,(368),0.0038005472788081485
366,Ratio of plus ones to total,(372),0.9423211781206172
367,Ratio of minus ones to total,(372),0.0059412498052049244
370,Ratio of plus ones to total,(376),0.6895745675549322
371,Ratio of minus ones to total,(376),0.0028597574925646307
374,Ratio of plus ones to total,(380),0.7377597362199826
375,Ratio of minus ones to total,(380),0.005054746796068184
378,Ratio of plus ones to total,(384),1.1196203399122808
379,Ratio of minus ones to total,(384),0.005311129385964912
382,Ratio of plus ones to total,(388),0.5248603951890034
383,Ratio of minus ones to total,(388),0.0013423539518900344
386,Ratio of plus ones to total,(392),0.7547864506627393
387,Ratio of minus ones to total,(392),0.0030056205103543626
390,Ratio of plus ones to total,(396),0.8667456881742596
391,Ratio of minus ones to total,(396),0.005926613069470212
394,Ratio of plus ones to total,(400),0.8870580808080808
395,Ratio of minus ones to total,(400),0.0038510101010101007
398,Ratio of plus ones to total,(404),0.5037128712871287
399,Ratio of minus ones to total,(404),0.0012376237623762376
402,Ratio of plus ones to total,(408),1.1187148126577364
403,Ratio of minus ones to total,(408),0.010010192195690156
406,Ratio of plus ones to total,(412),0.49376546735198934
407,Ratio of minus ones to total,(412),0.0011897963068722634
410,Ratio of plus ones to total,(416),0.6925157922579038
411,Ratio of minus ones to total,(416),0.003354882374906647
414,Ratio of plus ones to total,(420),1.268124236874237
415,Ratio of minus ones to total,(420),0.015453296703296702
418,Ratio of plus ones to total,(424),0.608974358974359
419,Ratio of minus ones to total,(424),0.0022461814914645105
422,Ratio of plus ones to total,(428),0.47500440839358143
423,Ratio of minus ones to total,(428),0.0011020983953447363
426,Ratio of plus ones to total,(432),0.9832554517133956
427,Ratio of minus ones to total,(432),0.003966193607938156
430,Ratio of plus ones to total,(436),0.46614848793747876
431,Ratio of minus ones to total,(436),0.0010618416581719334
434,Ratio of plus ones to total,(440),0.8423686405337782
435,Ratio of minus ones to total,(440),0.007714762301918266
438,Ratio of plus ones to total,(444),0.782998907998908
439,Ratio of minus ones to total,(444),0.004151879151879152
442,Ratio of plus ones to total,(448),0.6880764693264694
443,Ratio of minus ones to total,(448),0.0031839875589875595
446,Ratio of plus ones to total,(452),0.44939159292035397
447,Ratio of minus ones to total,(452),0.0009876738305941847
450,Ratio of plus ones to total,(456),0.991046938881126
451,Ratio of minus ones to total,(456),0.00797840224947817
454,Ratio of plus ones to total,(460),0.6012499133208515
455,Ratio of minus ones to total,(460),0.003423826364329797
458,Ratio of plus ones to total,(464),0.6307895159563075
459,Ratio of minus ones to total,(464),0.0023760441207967445
462,Ratio of plus ones to total,(468),0.7186978092150507
463,Ratio of minus ones to total,(468),0.004195729770442414
466,Ratio of plus ones to total,(472),0.5452402004126142
467,Ratio of minus ones to total,(472),0.0018108068955526582
470,Ratio of plus ones to total,(476),0.5417156269287375
471,Ratio of minus ones to total,(476),0.0030785619332478753
474,Ratio of plus ones to total,(480),1.211703431372549
475,Ratio of minus ones to total,(480),0.009847689075630252
478,Ratio of plus ones to total,(484),0.4573628850488355
479,Ratio of minus ones to total,(484),0.0009391435011269723
482,Ratio of plus ones to total,(488),0.5268595041322314
483,Ratio of minus ones to total,(488),0.0016935374610486385
486,Ratio of plus ones to total,(492),0.7036768625882981
487,Ratio of minus ones to total,(492),0.0033736505397840865
490,Ratio of plus ones to total,(496),0.5876824897281231
491,Ratio of minus ones to total,(496),0.0020762304397237523
494,Ratio of plus ones to total,(500),0.503
495,Ratio of minus ones to total,(500),0.001
498,Ratio of plus ones to total,(504),0.9195767195767196
499,Ratio of minus ones to total,(504),0.007583774250440917
502,Ratio of plus ones to total,(508),0.3991688538932633
503,Ratio of minus ones to total,(508),0.0007811523559555055
506,Ratio of plus ones to total,(512),0.494444839597687
507,Ratio of minus ones to total,(512),0.0007569320558562993
510,Ratio of plus ones to total,(516),0.6697510035991141
511,Ratio of minus ones to total,(516),0.0030641495939461054
514,Ratio of plus ones to total,(520),0.6975501888292586
515,Ratio of minus ones to total,(520),0.005466110117272908
518,Ratio of plus ones to total,(524),0.38681738109219027
519,Ratio of minus ones to total,(524),0.000733998825601879
522,Ratio of plus ones to total,(528),1.0030650011566042
523,Ratio of minus ones to total,(528),0.006939625260235948
526,Ratio of plus ones to total,(532),0.48044669755196073
527,Ratio of minus ones to total,(532),0.0024524695577327156
530,Ratio of plus ones to total,(536),0.4784688995215311
531,Ratio of minus ones to total,(536),0.0014027606329255976
534,Ratio of plus ones to total,(540),0.7328711381364781
535,Ratio of minus ones to total,(540),0.003570112400958172
538,Ratio of plus ones to total,(544),0.5144718477668845
539,Ratio of minus ones to total,(544),0.0019361043028322442
542,Ratio of plus ones to total,(548),0.3696597252039502
543,Ratio of minus ones to total,(548),0.0006708887934735938
546,Ratio of plus ones to total,(552),0.8068626602425397
547,Ratio of minus ones to total,(552),0.005409538097573642
550,Ratio of plus ones to total,(556),0.36427379835262225
551,Ratio of minus ones to total,(556),0.0006516525909707017
554,Ratio of plus ones to total,(560),0.7920092497430626
555,Ratio of minus ones to total,(560),0.005566974991435423
558,Ratio of plus ones to total,(564),0.6108486410290296
559,Ratio of minus ones to total,(564),0.0025604598916347298
562,Ratio of plus ones to total,(568),0.45086119554204657
563,Ratio of minus ones to total,(568),0.001248626510838078
566,Ratio of plus ones to total,(572),0.42834219770839493
567,Ratio of minus ones to total,(572),0.0020724580583735513
570,Ratio of plus ones to total,(576),0.6785857371794872
571,Ratio of minus ones to total,(576),0.00250400641025641
574,Ratio of plus ones to total,(580),0.47063149972632734
575,Ratio of minus ones to total,(580),0.0021380678708264917
578,Ratio of plus ones to total,(584),0.43821839080459773
579,Ratio of minus ones to total,(584),0.0011809163911195087
582,Ratio of plus ones to total,(588),0.6687068173649108
583,Ratio of minus ones to total,(588),0.002690247658097812
586,Ratio of plus ones to total,(592),0.4876847510776082
587,Ratio of minus ones to total,(592),0.0014523452023452025
590,Ratio of plus ones to total,(596),0.3395383638672229
591,Ratio of minus ones to total,(596),0.0005668420097950299
594,Ratio of plus ones to total,(600),0.8859060402684563
595,Ratio of minus ones to total,(600),0.005480984340044743
